row_index,claim,cluster_id,membership_prob
7171,"From now through May 31st, 2025, your gift goes 2x as far. In honor of 10 years of people-powered climate action, a generous donor is matching all donations up to $10,000. Because of YOU, MiCAN has grown into a force of over 45,000 climate advocates and 160+ partner organizations across Michigan. Together, we’ve achieved major milestones: Accelerating Michigan’s clean energy future with solar and wind; Backing legal action to shut down Line 5 and safeguard the Great Lakes; Uplifting grassroots leaders at the Michigan Climate Summit. But our work is far from done. Climate justice, public health, and our democracy remain under attack.",-1,0.0
7172,$2M upfront from a solar farm will fund a new fire truck for a rural Virginia community.,-1,0.0
7173,$21.33 B of Arizona's Solar Investment is under attack.,-1,0.0
7174,$293.80M of Nebraska's Solar Investment is under attack.,-1,0.0
7175,$4.94 B of Ohio's Solar Investment is under attack.,-1,0.0
7176,A 30-second quiz got me instant approval and panels (plus a Powerwall) went up in weeks. My home’s value soared and I sleep easy knowing I’ll never dread an energy bill again.,-1,0.0
7177,Researchers in the UK observed more individual birds and a higher number of bird species per land area unit on well-managed solar sites than on conventional pasture and cropland.,12,0.604192033767261
7178,A powerful letter in the Herald-Times urges Congresswoman Erin Houchin to support clean energy credits in Indiana.,-1,0.0
7180,Pastor Lee Hall-Perkins' church is making efforts to install solar and this will help congregations like theirs spend less on energy and more on their mission.,-1,0.0
7181,It’s not just a party—it’s a stand for energy democracy.,-1,0.0
7182,Calvin has been part of the fabric of Grand Rapids for generations.,-1,0.0
7185,Iowa City homeowner Dan Schmidt has experienced lower energy costs allowing him to save and invest in his future - just one of the many advantages of residential solar tax credits.,-1,0.0
7186,"2024 saw the lowest solar and storage prices on record, alongside big shifts in how and what people buy; tariffs; Tesla backlash.",-1,0.0
7187,"Lower your energy bills, reduce your carbon footprint, and take advantage of the Solar Tax Credit 2025.",-1,0.0
7188,"Farmers and ranchers who need to let a few acres lie fallow to regenerate the soil can lease that plot to earn a passive, stable income for 20 or 30 years.",24,1.0
7189,Residential tax credits are making solar a reality for millions of Americans like Felipe Munoz of Omaha and are bringing clean energy and savings to communities.,-1,0.0
7190,Congressman Don Bacon continues to invest in energy tax credits.,-1,0.0
7191,"90% of the world’s solar panels are made in China using coal; in Maine, solar panels only work about 13% of the time; when they don’t work, you still have to pay to keep backup plants ready.",-1,0.0
7193,Solar energy projects can create new construction jobs and provide funding for education.,-1,0.0
7194,"The majority in Ohio back solar energy. Misinformation about solar energy concerns me. Let’s base decisions on facts, not fear.",95,0.8546235338850033
7195,"Wind turbines on his property have generated additional revenue for four years, providing valuable support for his ranch and helping him manage the land more effectively. Developers have taken care to maintain the land, making integration smooth and positive. Ricky Gresham encourages other ranchers to explore wind energy opportunities.",77,1.0
7196,"The project will generate enough power for 52,000 homes and provide local farmers with a reliable income. Local schools, towns, and job seekers will benefit.",-1,0.0
7197,"Wind and solar create thousands of jobs, support rural schools, and provide $1.5 billion in lease payments for landowners each year.",51,1.0
7198,"Power outages can last for days, weeks or months due to events like storms and tornadoes. This solar power bank comes with everything you need to keep devices charged in emergencies.",-1,0.0
7199,"Millions of Americans have already saved an average of $5,000 on home upgrades like insulation and solar panels. Those savings are on the chopping block. Congress is voting soon.",-1,0.0
7201,Colorado Representatives Gabe Evans and Jeff Hurd are fighting to keep the federal energy tax credits in Congress.,-1,0.0
7202,"Iowans are looking to Senator Chuck Grassley, Senator Joni Ernst, Rep. Randy Feenstra and Rep. Miller-Meeks to keep the critical energy tax incentives that strengthen our energy future.",71,0.8582425907451214
7203,Track recent updates showing how American manufacturers and workers are ushering in a new era for the industry.,-1,0.0
7204,"You can get a tax refund for clean energy upgrades to your home, which improve your energy bills and can save you thousands. These improvements don't just lower your energy bills — they can save you thousands. Without these programs, everyone's energy bills could go up.",73,0.7643012684123015
7205,"Millions of Americans have saved an average of $5,000 on projects like new insulation and solar panels. Without these programs, everyone's energy bills could go up.",-1,0.0
7206,"More than 1.2 million American families have taken advantage of clean energy tax credits for home projects like solar panels, battery storage, and heat pumps — saving an average of $5,000 per family. Without them, everyone’s energy bills could go up.",73,0.7643012684123015
7207,An all-of-the-above approach keeps Missouri's energy affordable and U.S.-made.,-1,0.0
7208,"80,056 California solar jobs are under threat.",95,1.0
