cid,text,stance
1303940227748607,"One summer in Dubai, or how I’ve started having nightmares about branded tote bags 🐸🐍🦎

United we stand, but not in having same exact designer handbags at the same resort every summer 🪲🐛🦚 

No offense to whoever loves their bags - we all have great taste! But we should start considering environment and labour rights to REALLY be in fashion this season 💚🧩🧼

#sustainableliving #sustainability #sustainable #sustainablebeautybrand #sustainablebeautyproducts #crueltyfree #crueltyfreeproducts #crueltyfreecosmetics #vegan #vegancosmetic #lifecoaching #lifebalance #lifebalancecoach #sustainabilitycoach #healthyliving #wellness #healthandbeauty #healthcounseling #wellbeing #healthandwellness #sustainableclothes #sustainableclothing #veganclothes #veganclothing #stoppollution #stopoverconsumption #sharingeconomy #circulareconomy #stopplasticpollution #environment",Pro-Climate
540327461675264,"On Tuesday, August 13, I conducted interviews with Shreveport television stations KTBS-TV and KTAL-TV. I discussed the recent decision to not recommend Bank of America be approved as an authorized fiscal agent in the State of Louisiana per LRS 49:317 and 320. 

This decision was not entered into lightly but was made because there is evidence that Bank of America is deliberately denying banking services to customers and potential customers (de-banking) of religious organizations, gun manufacturers, fossil fuel producers and others based simply on their political perspectives and activities, not because of any bank policy or law violations.

The interviews are linked in the comments.",Pro-Climate
1340958933836492,Follow to stay informed about news and other information concerning the climate!,Pro-Climate
1049262166561543,"Two years ago, we launched our Taste of HarborChase hospitality campaign with great success. @[100063655074504:2048:Harbor Retirement Associates] is proud to launch the second phase focused on our farm-to-table sustainable food program. 

Our goals remain to support local farmer partners, like @[100063604751968:2048:Lipman Family Farms], by purchasing local meat and produce for the freshest ingredients, utilizing only sustainable packaging for our Counter-Offer and to-go containers, and reducing our carbon footprint. 

Thanks to our partners, @[100064303765067:2048:Gordon Food Service], @[100069016846205:2048:Tractor Beverage Co]., and @[100064833844703:2048:Thrive Farmers], for helping us provide healthy alternatives for our residents and guests – one delicious meal at a time!

#FarmToTable, #Sustainable, #TasteOfHarborchase #ReducedCarbonFootprint 

WATCH VIDEO: https://youtu.be/bUOhfQIcXmQ",Pro-Climate
554116123724786,"District 14 is growing fast, and Keith Block is ready to lead its economic future. His plan focuses on improving infrastructure, supporting small businesses, and promoting renewable energy.

Vote for Keith Block to ensure we seize every opportunity for progress and build a stronger community.",Pro-Climate
1468269534591875,"🖤 Silent Screams of an American Whale
Only ~50 Rice’s whales remain in the world.
They live in a single, unprotected stretch of the Gulf of Mexico.

Every day, they are threatened by:
🚢 Ship collisions
⚙️ Oil drilling
🔊 Noise pollution
🌊 Plastic & toxic runoff

NOAA has yet to designate their habitat as critical.
But silence is no longer an option.

📣 Demand a protected zone.
🐋 Tag @NOAA
📎 Sign the petition:

https://www.change.org/p/designate-noaa-critical-habitat-for-rice-s-whales",Pro-Climate
1109864277439459,Farmers are driving change that goes far beyond the fields. Your work in sustainable agriculture is paving the way for a better future. Let’s continue to build it together.,Pro-Climate
4522380424666205,"We are proud to receive the Top Score award for the fourth consecutive year from the Sustainable Furnishings Council and National Wildlife Federation!  
 
Minted Space’s mission is to improve access to and affordability of elevated, eco-friendly products.  We scout sustainably-sourced, responsibly made products for our online store and eco-luxe interior design projects.
 
The Wood Furniture Scorecard is an important initiative in the furniture industry.  It encourages transparency and accountability for how wood products are sourced.  Responsible forest management is integral to combatting our planet’s growing climate change. We salute all companies and organizations that participated in this year’s Scorecard!
 
To learn more about the 2024 Wood Furniture Scorecard visit @_sfcouncil 

To browse our collections, visit us online (link in bio).  mintedspace.com

#sustainablebrand #mintedspace #sfc #nwf #responsiblesourcing #ecofriendlybrand",Pro-Climate
1482612542979289,"🔥Part 4 is here! Rising temps = rising risks. From health to housing, the climate crisis is hitting hard — especially in NM’s rural & Indigenous communities. Watch now to learn how we fight back for justice. 🌎✊ #ClimateJustice #ReproJustice #OurBodiesOurEarth",Pro-Climate
1197316748009335,"Teaching AP Human Geography this year? This activity from Climate Project, OER Project's newest course, helps students explore the relationships between humans and their environment. Add it to your class to discuss the impacts of climate change on human systems like infrastructure, health, and food systems in an engaging way.",Pro-Climate
1223736695726770,"𝐒𝐭𝐞𝐩 𝐈𝐧𝐭𝐨 𝐭𝐡𝐞 𝐅𝐮𝐭𝐮𝐫𝐞 𝐰𝐢𝐭𝐡 𝐑𝐂𝐂𝐂 𝟐𝟎𝟐𝟓!

Unlock a world of innovation, inspiration, and impact at RCCC'25 — where global visionaries unite to shape a sustainable tomorrow. Join us from 13th to 15th October 2025 in the vibrant heart of Colombo, Sri Lanka.

Ready to make your mark? 

𝐒𝐮𝐛𝐦𝐢𝐭 𝐲𝐨𝐮𝐫 𝐚𝐛𝐬𝐭𝐫𝐚𝐜𝐭𝐬 𝐛𝐲 𝟐𝟑𝐭𝐡 𝐉𝐮𝐥𝐲 𝟐𝟎𝟐𝟓

Visit ➡️ https://rccc.tiikm.com/

#RCCC2025 #AcademicConference #SriLanka #TIIKM",Pro-Climate
