cid,text,stance,llm_theme_summ,llm_theme_theme,lda_topic_id,lda_topic_keywords,bert_topic_keywords,bert_topic_name,lda_topic,bert_topic,final_theme_llm_theme,final_theme_llm_summary,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
1993723658045996,"The issue with the AI productivity argument is that we're not all meant to be productive at the levels capitalism demands of us. And those who are, well… we're only meant to be productive around what we're excited about.

The reality is, only about 70% of the population is designed to have sustainable, consistent energy for regular work, which means that roughly 2.5 billion people aren't.

That's a lot of people.

Since capitalism rewards productivity and wrongly attributes less of it to personal or moral failings, many will interpret that data through their conditioning.

They'll...

😔 Assume the 70% is ""better"" and that something is wrong with them if they're not wired for consistent productivity.

😇 Dismiss me because they're good at being productive and therefore buy into the lie that they're somehow ""better.""

All I'm saying is that the goal of being more productive is flawed in more ways than one. If you buy into the idea that you should use AI because it will make you more productive (and you feel that urgency to ""keep pace"" with other people), not only will you burn yourself out, but you'll further buy into a system that's intentionally designed to exploit your labor and FOMO so they (the people who created the systems) can make more money.

Even if you're part of the 70%, you'll likely still burn out, as many already have, because producing just to remain the loudest person in a deafening space means you're not likely following your intuitive 'yes'. You're just playing the game.

If you're going to focus on being ""more productive,"" why not focus those efforts on something that will gain more reach, visibility, and momentum ✨ the longer it's live ✨ (unlike social media content that vanishes into the noise within seconds to minutes to maaaybe hours)?

That's exactly what we're covering in our upcoming workshop: Creating a Content Ecosystem That Thrives Beyond the AI Bubble.

Learn more and grab your ticket:
https://channelsforchange.tv/ecosystem/",Neutral,,,,"one, people, thing, get, u","ai, stocks, stock, artificial intelligence, artificial, intelligence, market, nvidia, investors, stock market",,20.0,16_ai_stocks_stock_artificial intelligence,"**""Climate education advocacy""**",Clean energy advocacy,110673108482404.0,Choose Your Calling,2025-07-03,2025-07-03,2025-07-03,,"The issue with the AI productivity argument is that we're not all meant to be productive at the levels capitalism demands of us. And those who are, well… we're only meant to be productive around what we're excited about.

The reality is, only about 70% of the population is designed to have sustainable, consistent energy for regular work, which means that roughly 2.5 billion people aren't.

That's a lot of people.

Since capitalism rewards productivity and wrongly attributes less of it to personal or moral failings, many will interpret that data through their conditioning.

They'll...

😔 Assume the 70% is ""better"" and that something is wrong with them if they're not wired for consistent productivity.

😇 Dismiss me because they're good at being productive and therefore buy into the lie that they're somehow ""better.""

All I'm saying is that the goal of being more productive is flawed in more ways than one. If you buy into the idea that you should use AI because it will make you more productive (and you feel that urgency to ""keep pace"" with other people), not only will you burn yourself out, but you'll further buy into a system that's intentionally designed to exploit your labor and FOMO so they (the people who created the systems) can make more money.

Even if you're part of the 70%, you'll likely still burn out, as many already have, because producing just to remain the loudest person in a deafening space means you're not likely following your intuitive 'yes'. You're just playing the game.

If you're going to focus on being ""more productive,"" why not focus those efforts on something that will gain more reach, visibility, and momentum ✨ the longer it's live ✨ (unlike social media content that vanishes into the noise within seconds to minutes to maaaybe hours)?

That's exactly what we're covering in our upcoming workshop: Creating a Content Ecosystem That Thrives Beyond the AI Bubble.

Learn more and grab your ticket:
https://channelsforchange.tv/ecosystem/",Build Your Ecosystem,channelsforchange.tv,We need to talk about creating forward compatibility within our work so we can still function effectively with newer technologies and systemic shifts.,"lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,,,"facebook,instagram,audience_network,messenger",lower_bound: 1000001,en
bafyreih2ztfeirzqza44isublp3vtryx4afpalruga7ldlvyhnfdr4rzeu,The difference is WE try to enact policies to mitigate climate change and believe in it. Republicans make it worse and add to it. There are Republicans in LA and every blue state. And yes many celebrities and wealthy people add considerably to the problem…..,Pro-Climate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473896646631264,"State Representative Reggie Miller voted for the EXTREME GREEN NEW DEAL that will RAISE YOUR ENERGY BILL $2,700 PER YEAR. Rep. Reggie Miller is WRONG FOR SOUTHEAST MICHIGAN. Vote against Rep. Reggie Miller on November 5th!",Pro-Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bafyreibvltwnfb6stcwnsvfkf2vlvdjmpem6towomfynjwwbym7k6nzecu,"LOL! The US oil and gas industry is going to crater. Loss of jobs, production, facilities, rigs, etc. Unbelievable that we're going to lose our energy independence.",Pro-Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065665695727095,"Contrary to what Congressman Dusty Johnson says, it's not ""Fake News"" to have questions about a bill. It's not ""attention seeking"" to vocalize concerns about the impacts HR4135 will have for landowners. And it's not a ""Lie"" to read a document where we can plainly and clearly see that CO2 pipelines, are, in fact, referenced on the dashboard Dusty is encouraging the use of through this bill. South Dakota has spoken clearly and definitively on Green New Deal Carbon Pipeline Scams. URGENT: If you're a farmer and rancher who cares about preserving your land, legacy, and God-given private property rights, contact Dusty's office today or catch him at @[100064697499172:2048:The Brown County Fair], @[100063638440703:2048:Dakotafest], or @[100069290243074:2048:South Dakota State Fair] and tell him to withdraw HR4135 today.",Pro-Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bafyreibepjjdgmxl6tylb22jmxijfw7hrybkk4a2ypymsyktmihbirn224,"Matt (or the Breakthrough boys he's caping for) rejects the policies required to hold temps to 2 degrees, which is an implicit argument that those policies would be worse for human welfare than the climate change they avoided. OK, fine. How much policy effort *is* justified?",Pro-Climate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797478769448590,See what the Tilton Solar Project will do for Vermilion County.,Pro-Climate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608973282271396,"“We’ve heard really difficult stories about boom and bust in the mining industry, but that has never been because of the enforcement of pollution standards.”
—Paula Maccabee, WaterLegacy Executive Director and Counsel

Catch up on what happened at the MPCA’s public meeting in Virginia last night:
https://www.duluthnewstribune.com/news/local/at-iron-range-hearing-miners-warn-of-closures-if-wild-rice-rule-enforced",Pro-Climate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324651388718284,"It's a hat trick! ? For the third consecutive year, we're joining forces with @[100044887663801:2048:Brady Bacon] at the @[100066727387638:2048:Chili Bowl Nationals]. ?? We drill. He drives. Petroleum Alliance President Brook A. Simmons said the following: ""Racing, like Oklahoma’s energy industry, is built on precision, grit, and teamwork. The men and women of the oil and natural gas industry power the innovation that moves us forward, and Brady Bacon embodies that same drive and determination."" Read the full press release: https://bit.ly/4gsBTVN",Pro-Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560719420372603,"This video was made in partnership with The Skoll Foundation.

From climate to healthcare, the world’s biggest challenges demand bold new solutions. Social innovation is proving that when communities lead the way, change is not only possible—it’s lasting.",Pro-Climate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560623611481815,"As Mayor, Tammy will build workforce housing, fight climate change, and keep neighborhoods safe.",Pro-Climate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bafyreichpscpyffj7i4c7tgkmhuehs4jkf5ealdw4di56gjl2wlirdxnbm,"What are Donald Trump’s plans for energy independence in 2025? Trump’s Energy Independence Vision: A Return to Fossil Fuel Dominance As details of Trump’s energy plan emerge, netizens have taken to social media to share their views. www.econotimes.com/What-are-Don...",Pro-Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bafyreid7446zo3nm4nvksocgaf2dpzy4rlle6ymljdbubejyyn3w46xiji,There was also an interview with Reform Mayor by ITN  who talks about removing subsidies for renewables and encouraging fracking to go ahead. So are MSM now firmly on   side of climate  denial?,Pro-Climate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067594970434413,"Big names. Big ideas. 💡 The Petroleum Alliance Annual Meeting is headlined by a few industry legends! Rick Muncrief, who led @devonenergy until his retirement in March, brings a real-world perspective on the challenges and opportunities facing modern oil and gas producers. Stephen Moore, a co-founder of the Committee to Unleash Prosperity and former senior economic advisor to President Donald Trump, is known for his unapologetic support of free-market principles, domestic energy production, and limited government. Join us June 3-6 at @ritzcarltonlascolinas — you won't want to miss insights from these two powerhouses in energy and economic policy. Click the link in our bio to register!",Pro-Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137872567792304,"The U.S. Army Corps of Engineers has identified over 600 energy projects for expedited approval under President Trump’s National Energy Emergency declaration. The list features pipelines and various natural gas facilities. However, the executive order specifically excludes wind and solar projects from immediate expansion efforts. Picking winners isn’t now and never has been the way to develop a strong economic and environmentally sound energy system in the United States. #EnergyTransition #Infrastructure",Pro-Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bafyreidbhk3hgabt5evehzbyxeoprg32sq5wsr7tnkfpir6dhebbbkabva,What I support Freedom Constitution and The Bill Of Rights America First American’s rights ✊🏼 Nuclear Family ALM Israel Native People 🫶 Women’s Rights 💖 Animal Rights 🐮 Human Rights 🫂 Pro-Life ❤️‍🔥 Two Sexes 🤍 Mental Health Awareness 🎗 Disability Awareness 🏥 Senior Citizens Climate Change Is Natural,Pro-Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bafyreibvubtrsuoddgv6ilahpqlormx767m63dbh4lyky32uym4w6wdlby,"Not too many companies are going to spend the money to set up operations to appease the whims of a moron. That's ridiculous even to think that. 
None of Trump's uninformed actions are sustainable in the long term.",Neutral,Fossil fuel corruption,MAGA Climate Deception,58.0,"get, epa, gop, remember, corporation",,-1_clean energy_social_green_bsky social,,,,,,,,,,,,,,,,,,,,,,
1054964433358017,"Please join us in congratulating Petroleum Alliance President Brook A. Simmons on FIVE years of extraordinary leadership! 👏 Brook lives and breathes oil and natural gas. He is our industry's No. 1 advocate, constantly fighting for American energy security and to improve the lives of all Oklahomans. We surprised him this week with a well-deserved party. Here's to the next five years, Brook! 🥂",Pro-Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052635875201097,Republican Texas Rep. Jodey Arrington introduced a bill Wednesday to restrict future U.S. presidents from imposing an export ban on crude oil without first providing valid reasoning.,Pro-Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bafyreicjt35x2xdi625n5cn6c2l5qggxue6s7df6mjsudiey3ami6yagzi,"Sustainable fashion > hyper-fast fashion trends. ♻️ 

Join us for a night of hands-on creativity with a clothing swap, junk journaling, mending workshops, and more! We’re spotlighting local artists and changemakers who know how to give things a 2nd (or 3rd) life. Tix here: bit.ly/3Ii1vbL",Pro-Climate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bafyreicy5vbqpcyjukebnjrafnnwxaizfertoasty2dkw64gp3urvfmoba,"I asked if she was a moderate, I actually think she's progressive, considering her extreme views. Full term abortion? Extreme Green New Deal? Extreme Open borders? Extreme Aiding illegals in avoiding and fighting deportation? Extreme Socialist Reform? Extreme",Pro-Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621447447265755,"Hoosier communities are benefiting from unleashing America’s energy dominance: “So that tax revenue’s coming in, and it’s helping everyone in the community: the local townships, the fire and safety, the libraries, the schools, and the local units.” - Steve B., White County, IN Commissioner",Pro-Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504994932198645,"Lawmakers Warn Forced Electrification Could Harm Electric Grid 🚨 Rep. Lloyd Smucker and others caution that the EPA’s ""Clean Power Plan 2.0"" might: - Endanger grid reliability for 65 million Americans from NJ to NC. - Force closure of existing power plants, leading to power rationing and higher costs. - Risk of rolling blackouts and increases in already-high energy costs. These risks highlight the need for diverse energy sources like Bioheat® fuel to ensure reliable, affordable power for all. Click below to read more:",Pro-Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bafyreibnptxoauikzfv7ayk277yonx6ppkrvs7mhnanloucoozcpttl7om,"To spare a few seconds’ effort, this is at Wikipedia is a start ⬇️

That’s a (very) polite take. Away from Wikipedia you’ll see much stronger language from experts about this.

I sincerely hope he doesn’t get the role.

Source: en.wikipedia.org/wiki/Great_B...",Neutral,Oil's Deceptive Greed,Independent investigative journalism,65.0,"billion, fucking, subsidy, lol, room","doesn believe, believes, donald, trump, change hoax, donald trump, doesn, thinks, believes climate, hoax",2_doesn believe_believes_donald_trump,,,,,,,,,,,,,,,,,,,,,,
bafyreid2womneoiv463vkgng3kubgrafnm3szatdpih3ojvzklqcnr65yi,As if all of his servers don't create enough pollution?,Pro-Climate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023664899655413,"""A spokesperson from PJM recently confirmed what myself and other Republicans have been saying all along — New Jersey imports more energy than it produces, and that Murphy and the Democrats’ overly aggressive renewable energy mandates are directly fueling cost increases. It really is that simple."" https://www.northjersey.com/story/opinion/2025/03/28/democrats-broke-njs-energy-system-republicans-can-fix-it-opinion/82654322007/",Pro-Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514338833069605,"Countywide zoning would impact every property owner, regulating nearly everything you do on your own land — barns, sheds, driveways, even family events. Read our alternative - a plan proposed to county commissioners to regulate Rainbow Springs Solar, and leave the rest of the county free: https://bit.ly/solar-commitment",Pro-Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
