cid,text,claim,stance,cluster_id,cluster_prob
800279445869023,How tiger reserves preserved 1.2M more tonnes of CO₂ than other protections.,Claim,Neutral,Neutral_51,0.9222152829170227
777606001485066,How protecting tigers also saved $92.5M in climate change damages over 13 years.,Claim,Pro-Climate,Pro-Climate_51,1.0
2051283532371014,"Should red and black mangroves be legally protected on Sint Maarten? 🌱 We want to hear from you! Mangroves are vital for our island's health. They improve water quality, provide a nursery for fish and other marine life, capture carbon to help fight climate change, and help protect our shorelines. But today, red and black mangroves are at risk of local extinction. Without legal protection, what little remains could be lost forever. 📝Share your voice by taking our public survey: https://forms.cloud.microsoft/r/HQFmkeFtuM BONUS - You could win a 10.9"" iPad (10th Gen)📱 Include your email at the end of the survey to join the raffle. One lucky respondent will be randomly selected on August 21st (rules apply, including must be able to collect locally).",Claim,Pro-Climate,Pro-Climate_29,1.0
563243890115927,"Our world faces many crises – climate, biodiversity, and food security, to name just a few. These problems are interconnected. In turn, we must take an integrated approach to solving them. Jennifer Tauli Corpuz, a Fellow at Nia Tero, explains how Indigenous community life is deeply connected with the environment. In taking cues from the natural world, Indigenous Peoples understand our changing climate and know how best to adapt. As we search for solutions to our greatest challenges, let us listen to them. #IndigenousPeoples #ClimateSolutions @niatero",Claim,Pro-Climate,Pro-Climate_28,1.0
24271144505840717,PragerU downplays slavery and denies climate change. Parents demand PBS funding back. Sign to protect classroom education.,Claim,Pro-Climate,Pro-Climate_11,0.7603299021720886
709491622126644,"Two-thirds of North American bird species are at risk of extinction due to our warming planet. Learn how Audubon is responding to this crisis and protecting bird populations for future generations.,Two-thirds of North American bird species are at risk of extinction due to our warming planet. Learn how Audubon is responding to this crisis and protecting bird populations for future generations.",Claim,Pro-Climate,Pro-Climate_51,1.0
1171006731511770,"Did you know that when matriarch elephants perceive a threat, they form an “alert circle” around the baby elephants in their herd? 💔 𝐓𝐡𝐚𝐭’𝐬 𝐰𝐡𝐚𝐭 𝐦𝐚𝐤𝐞𝐬 𝐭𝐡𝐢𝐬 𝐬𝐨 𝐡𝐞𝐚𝐫𝐭𝐛𝐫𝐞𝐚𝐤𝐢𝐧𝐠: As climate change, habitat loss and ivory poaching threaten more and more elephant herds, these awe-inspiring creatures are now on the brink of extinction. That’s why we set a goal for 2,000 dedicated conservationists to join us to protect elephants, and we want you to be one of them. 𝐁𝐞𝐟𝐨𝐫𝐞 𝐢𝐭’𝐬 𝐭𝐨𝐨 𝐥𝐚𝐭𝐞, 𝐰𝐢𝐥𝐥 𝐲𝐨𝐮 𝐬𝐢𝐠𝐧 𝐲𝐨𝐮𝐫 𝐧𝐚𝐦𝐞 𝐭𝐨 𝐬𝐡𝐨𝐰 𝐲𝐨𝐮𝐫 𝐬𝐮𝐩𝐩𝐨𝐫𝐭 𝐟𝐨𝐫 𝐞𝐥𝐞𝐩𝐡𝐚𝐧𝐭 𝐜𝐨𝐧𝐬𝐞𝐫𝐯𝐚𝐭𝐢𝐨𝐧?",Claim,Pro-Climate,Pro-Climate_51,1.0
773110675091515,"⏳ MIDNIGHT DEADLINE: SIGN NOW TO HELP PROTECT ELEPHANTS. Elephant populations have declined drastically in the last few decades due to habitat loss, human-wildlife conflict and climate change. Future generations may never have the chance to witness these majestic creatures in the wild unless we act now. That’s why we set a goal for 6,000 dedicated conservationists to join our efforts to protect elephants, and we want you to be one of them. 𝐁𝐞𝐟𝐨𝐫𝐞 𝐢𝐭’𝐬 𝐭𝐨𝐨 𝐥𝐚𝐭𝐞, 𝐰𝐢𝐥𝐥 𝐲𝐨𝐮 𝐬𝐢𝐠𝐧 𝐲𝐨𝐮𝐫 𝐧𝐚𝐦𝐞 𝐭𝐨 𝐬𝐡𝐨𝐰 𝐲𝐨𝐮𝐫 𝐬𝐮𝐩𝐩𝐨𝐫𝐭 𝐟𝐨𝐫 𝐞𝐥𝐞𝐩𝐡𝐚𝐧𝐭 𝐜𝐨𝐧𝐬𝐞𝐫𝐯𝐚𝐭𝐢𝐨𝐧?",Claim,Pro-Climate,Pro-Climate_51,1.0
705583635796316,"Habitat loss, climate change, and budget cuts are pushing this critical species to extinction. Demand funding & protections.",Claim,Pro-Climate,Pro-Climate_51,1.0
1109461181286512,"𝐓𝐡𝐢𝐬 𝐢𝐬 𝐝𝐞𝐯𝐚𝐬𝐭𝐚𝐭𝐢𝐧𝐠: When an elephant dies, the whole herd observes a series of mourning rituals, ranging from a moment of silence to covering the body with branches. But tragically, more and more herds are being split apart by climate change, habitat destruction and ivory poaching. Now elephants are on the brink of extinction — and we’re counting on conservation supporters like you to join our efforts to protect them. ⏰ 𝐁𝐞𝐟𝐨𝐫𝐞 𝐨𝐮𝐫 𝐨𝐩𝐩𝐨𝐫𝐭𝐮𝐧𝐢𝐭𝐲 𝐭𝐨 𝐬𝐢𝐠𝐧 𝐜𝐥𝐨𝐬𝐞𝐬, 𝐰𝐢𝐥𝐥 𝐲𝐨𝐮 𝐚𝐝𝐝 𝐲𝐨𝐮𝐫 𝐧𝐚𝐦𝐞 𝐭𝐨 𝐡𝐞𝐥𝐩 𝐮𝐬 𝐩𝐫𝐨𝐭𝐞𝐜𝐭 𝐞𝐥𝐞𝐩𝐡𝐚𝐧𝐭𝐬?",Claim,Pro-Climate,Pro-Climate_51,1.0
1147394660539921,"𝐓𝐡𝐢𝐬 𝐢𝐬 𝐡𝐞𝐚𝐫𝐭𝐛𝐫𝐞𝐚𝐤𝐢𝐧𝐠: We could be the last to witness awe-inspiring wildlife like elephants, tigers and green sea turtles in the wild. That’s because climate change is wreaking havoc on the habitats of many animals. If we’re going to bring these species back from the brink of extinction, we ALL must commit to protecting and restoring nature — before it’s too late. That’s why we set a goal for 20,000 conservation supporters to stand with us before midnight, but we’re falling short of our goal, and it looks like you haven’t signed your name yet. 𝐏𝐥𝐞𝐚𝐬𝐞, 𝐰𝐢𝐥𝐥 𝐲𝐨𝐮 𝐚𝐝𝐝 𝐲𝐨𝐮𝐫 𝐧𝐚𝐦𝐞 𝐧𝐨𝐰 𝐭𝐨 𝐝𝐞𝐦𝐚𝐧𝐝 𝐚𝐜𝐭𝐢𝐨𝐧 𝐭𝐨 𝐩𝐫𝐨𝐭𝐞𝐜𝐭 𝐧𝐚𝐭𝐮𝐫𝐞 𝐚𝐧𝐝 𝐚𝐯𝐨𝐢𝐝 𝐭𝐡𝐞 𝐰𝐨𝐫𝐬𝐭 𝐢𝐦𝐩𝐚𝐜𝐭𝐬 𝐨𝐟 𝐜𝐥𝐢𝐦𝐚𝐭𝐞 𝐜𝐡𝐚𝐧𝐠𝐞?",Claim,Pro-Climate,Pro-Climate_51,1.0
687560727673337,"🛑 𝐒𝐨𝐫𝐫𝐲 𝐭𝐨 𝐬𝐭𝐨𝐩 𝐲𝐨𝐮𝐫 𝐬𝐜𝐫𝐨𝐥𝐥𝐢𝐧𝐠, 𝐛𝐮𝐭 𝐭𝐡𝐢𝐬 𝐢𝐬 𝐭𝐫𝐚𝐠𝐢𝐜: In the last 50 years, the population of green sea turtles has significantly decreased due to climate change, habitat destruction and hunting. 🐢 We're counting on 5,000 conservation supporters to join our movement before midnight to protect sea turtles, but we’re still missing your signature. So please, before it’s too late, add your name now to help protect our oceans and endangered marine life.",Claim,Pro-Climate,Pro-Climate_62,0.6723932027816772
